event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end
165,2,11,2,10,comm,gradient,0.003638265920000002,0.003722152000000002,8388608,11,comm,gradient,0.003638265920000002,0.003722152000000002
166,2,10,2,9,comm,gradient,0.003638265920000002,0.003722152000000002,8388608,10,comm,gradient,0.003638265920000002,0.003722152000000002
167,2,9,2,8,comm,gradient,0.003638265920000002,0.003722152000000002,8388608,9,comm,gradient,0.003638265920000002,0.003722152000000002
168,2,11,2,11,compute,mb0_s11_bwd,0.003722152000000002,0.003784652000000002,0,11,compute,mb0_s11_bwd,0.003722152000000002,0.003784652000000002
169,2,10,2,10,compute,mb1_s10_bwd,0.003722152000000002,0.003784652000000002,0,10,compute,mb1_s10_bwd,0.003722152000000002,0.003784652000000002
170,2,9,2,9,compute,mb2_s9_bwd,0.003722152000000002,0.003784652000000002,0,9,compute,mb2_s9_bwd,0.003722152000000002,0.003784652000000002
171,2,8,2,8,compute,mb3_s8_bwd,0.003722152000000002,0.003784652000000002,0,8,compute,mb3_s8_bwd,0.003722152000000002,0.003784652000000002
172,2,11,2,10,comm,gradient,0.003784652000000002,0.003868538080000002,8388608,11,comm,gradient,0.003784652000000002,0.003868538080000002
173,2,10,2,9,comm,gradient,0.003784652000000002,0.003868538080000002,8388608,10,comm,gradient,0.003784652000000002,0.003868538080000002
174,2,9,2,8,comm,gradient,0.003784652000000002,0.003868538080000002,8388608,9,comm,gradient,0.003784652000000002,0.003868538080000002
175,2,8,1,7,comm,gradient,0.003784652000000002,0.003868538080000002,8388608,8,comm,gradient,0.003784652000000002,0.003868538080000002
176,2,10,2,10,compute,mb0_s10_bwd,0.003868538080000002,0.003931038080000002,0,10,compute,mb0_s10_bwd,0.003868538080000002,0.003931038080000002
177,2,9,2,9,compute,mb1_s9_bwd,0.003868538080000002,0.003931038080000002,0,9,compute,mb1_s9_bwd,0.003868538080000002,0.003931038080000002
