event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end
747,3,12,3,15,comm,activation,0.00160780228,0.0016916883599999999,8388608,12,comm,activation,0.00160780228,0.0016916883599999999
748,0,0,0,0,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,0,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
749,0,1,0,1,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,1,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
750,0,2,0,2,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,2,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
751,0,3,0,3,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,3,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
752,1,4,1,4,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,4,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
753,1,5,1,5,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,5,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
754,1,6,1,6,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,6,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
755,1,7,1,7,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,7,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
756,2,8,2,8,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,8,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
757,2,9,2,9,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,9,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
758,2,10,2,10,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,10,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
759,2,11,2,11,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,11,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
760,3,12,3,12,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,12,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
761,3,13,3,13,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,13,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
762,3,14,3,14,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,14,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
763,3,15,3,15,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999,0,15,compute,mb2_L1_fwd_partial,0.0016916883599999999,0.0017073133599999999
764,0,1,0,0,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,1,comm,activation,0.0017073133599999999,0.0017911994399999998
765,0,2,0,0,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,2,comm,activation,0.0017073133599999999,0.0017911994399999998
766,0,3,0,0,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,3,comm,activation,0.0017073133599999999,0.0017911994399999998
767,1,5,1,4,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,5,comm,activation,0.0017073133599999999,0.0017911994399999998
768,1,6,1,4,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,6,comm,activation,0.0017073133599999999,0.0017911994399999998
769,1,7,1,4,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,7,comm,activation,0.0017073133599999999,0.0017911994399999998
770,2,9,2,8,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,9,comm,activation,0.0017073133599999999,0.0017911994399999998
771,2,10,2,8,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,10,comm,activation,0.0017073133599999999,0.0017911994399999998
772,2,11,2,8,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,11,comm,activation,0.0017073133599999999,0.0017911994399999998
773,3,13,3,12,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,13,comm,activation,0.0017073133599999999,0.0017911994399999998
774,3,14,3,12,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,14,comm,activation,0.0017073133599999999,0.0017911994399999998
775,3,15,3,12,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,15,comm,activation,0.0017073133599999999,0.0017911994399999998
776,0,0,1,4,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,0,comm,activation,0.0017073133599999999,0.0017911994399999998
777,1,4,2,8,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,4,comm,activation,0.0017073133599999999,0.0017911994399999998
778,2,8,3,12,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,8,comm,activation,0.0017073133599999999,0.0017911994399999998
779,3,12,0,0,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,12,comm,activation,0.0017073133599999999,0.0017911994399999998
780,0,0,0,1,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,0,comm,activation,0.0017073133599999999,0.0017911994399999998
781,0,0,0,2,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,0,comm,activation,0.0017073133599999999,0.0017911994399999998
782,0,0,0,3,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,0,comm,activation,0.0017073133599999999,0.0017911994399999998
783,1,4,1,5,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,4,comm,activation,0.0017073133599999999,0.0017911994399999998
784,1,4,1,6,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,4,comm,activation,0.0017073133599999999,0.0017911994399999998
785,1,4,1,7,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,4,comm,activation,0.0017073133599999999,0.0017911994399999998
786,2,8,2,9,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,8,comm,activation,0.0017073133599999999,0.0017911994399999998
787,2,8,2,10,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,8,comm,activation,0.0017073133599999999,0.0017911994399999998
788,2,8,2,11,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,8,comm,activation,0.0017073133599999999,0.0017911994399999998
789,3,12,3,13,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,12,comm,activation,0.0017073133599999999,0.0017911994399999998
790,3,12,3,14,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,12,comm,activation,0.0017073133599999999,0.0017911994399999998
791,3,12,3,15,comm,activation,0.0017073133599999999,0.0017911994399999998,8388608,12,comm,activation,0.0017073133599999999,0.0017911994399999998
792,0,0,0,0,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,0,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
793,0,1,0,1,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,1,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
794,0,2,0,2,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,2,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
795,0,3,0,3,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,3,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
796,1,4,1,4,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,4,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
797,1,5,1,5,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,5,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
798,1,6,1,6,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,6,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
799,1,7,1,7,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,7,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
800,2,8,2,8,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,8,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
801,2,9,2,9,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,9,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
802,2,10,2,10,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,10,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
803,2,11,2,11,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,11,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
804,3,12,3,12,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,12,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
805,3,13,3,13,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,13,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
806,3,14,3,14,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,14,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
807,3,15,3,15,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998,0,15,compute,mb2_L2_fwd_partial,0.0017911994399999998,0.0018068244399999998
808,0,1,0,0,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,1,comm,activation,0.0018068244399999998,0.0018907105199999997
809,0,2,0,0,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,2,comm,activation,0.0018068244399999998,0.0018907105199999997
810,0,3,0,0,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,3,comm,activation,0.0018068244399999998,0.0018907105199999997
811,1,5,1,4,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,5,comm,activation,0.0018068244399999998,0.0018907105199999997
812,1,6,1,4,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,6,comm,activation,0.0018068244399999998,0.0018907105199999997
813,1,7,1,4,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,7,comm,activation,0.0018068244399999998,0.0018907105199999997
814,2,9,2,8,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,9,comm,activation,0.0018068244399999998,0.0018907105199999997
815,2,10,2,8,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,10,comm,activation,0.0018068244399999998,0.0018907105199999997
816,2,11,2,8,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,11,comm,activation,0.0018068244399999998,0.0018907105199999997
817,3,13,3,12,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,13,comm,activation,0.0018068244399999998,0.0018907105199999997
818,3,14,3,12,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,14,comm,activation,0.0018068244399999998,0.0018907105199999997
819,3,15,3,12,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,15,comm,activation,0.0018068244399999998,0.0018907105199999997
820,0,0,1,4,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,0,comm,activation,0.0018068244399999998,0.0018907105199999997
821,1,4,2,8,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,4,comm,activation,0.0018068244399999998,0.0018907105199999997
822,2,8,3,12,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,8,comm,activation,0.0018068244399999998,0.0018907105199999997
823,3,12,0,0,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,12,comm,activation,0.0018068244399999998,0.0018907105199999997
824,0,0,0,1,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,0,comm,activation,0.0018068244399999998,0.0018907105199999997
825,0,0,0,2,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,0,comm,activation,0.0018068244399999998,0.0018907105199999997
826,0,0,0,3,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,0,comm,activation,0.0018068244399999998,0.0018907105199999997
827,1,4,1,5,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,4,comm,activation,0.0018068244399999998,0.0018907105199999997
828,1,4,1,6,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,4,comm,activation,0.0018068244399999998,0.0018907105199999997
829,1,4,1,7,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,4,comm,activation,0.0018068244399999998,0.0018907105199999997
830,2,8,2,9,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,8,comm,activation,0.0018068244399999998,0.0018907105199999997
831,2,8,2,10,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,8,comm,activation,0.0018068244399999998,0.0018907105199999997
832,2,8,2,11,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,8,comm,activation,0.0018068244399999998,0.0018907105199999997
833,3,12,3,13,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,12,comm,activation,0.0018068244399999998,0.0018907105199999997
834,3,12,3,14,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,12,comm,activation,0.0018068244399999998,0.0018907105199999997
835,3,12,3,15,comm,activation,0.0018068244399999998,0.0018907105199999997,8388608,12,comm,activation,0.0018068244399999998,0.0018907105199999997
836,0,0,0,0,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,0,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
837,0,1,0,1,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,1,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
838,0,2,0,2,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,2,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
839,0,3,0,3,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,3,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
840,1,4,1,4,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,4,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
841,1,5,1,5,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,5,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
842,1,6,1,6,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,6,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
843,1,7,1,7,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,7,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
844,2,8,2,8,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,8,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
845,2,9,2,9,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,9,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
846,2,10,2,10,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,10,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
847,2,11,2,11,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,11,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
848,3,12,3,12,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,12,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
849,3,13,3,13,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,13,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
850,3,14,3,14,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,14,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
851,3,15,3,15,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998,0,15,compute,mb2_L3_fwd_partial,0.0018907105199999997,0.0019063355199999998
852,0,1,0,0,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,1,comm,activation,0.0019063355199999998,0.0019902215999999997
853,0,2,0,0,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,2,comm,activation,0.0019063355199999998,0.0019902215999999997
854,0,3,0,0,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,3,comm,activation,0.0019063355199999998,0.0019902215999999997
855,1,5,1,4,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,5,comm,activation,0.0019063355199999998,0.0019902215999999997
856,1,6,1,4,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,6,comm,activation,0.0019063355199999998,0.0019902215999999997
857,1,7,1,4,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,7,comm,activation,0.0019063355199999998,0.0019902215999999997
858,2,9,2,8,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,9,comm,activation,0.0019063355199999998,0.0019902215999999997
859,2,10,2,8,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,10,comm,activation,0.0019063355199999998,0.0019902215999999997
860,2,11,2,8,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,11,comm,activation,0.0019063355199999998,0.0019902215999999997
861,3,13,3,12,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,13,comm,activation,0.0019063355199999998,0.0019902215999999997
862,3,14,3,12,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,14,comm,activation,0.0019063355199999998,0.0019902215999999997
863,3,15,3,12,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,15,comm,activation,0.0019063355199999998,0.0019902215999999997
864,0,0,1,4,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,0,comm,activation,0.0019063355199999998,0.0019902215999999997
865,1,4,2,8,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,4,comm,activation,0.0019063355199999998,0.0019902215999999997
866,2,8,3,12,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,8,comm,activation,0.0019063355199999998,0.0019902215999999997
867,3,12,0,0,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,12,comm,activation,0.0019063355199999998,0.0019902215999999997
868,0,0,0,1,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,0,comm,activation,0.0019063355199999998,0.0019902215999999997
869,0,0,0,2,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,0,comm,activation,0.0019063355199999998,0.0019902215999999997
870,0,0,0,3,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,0,comm,activation,0.0019063355199999998,0.0019902215999999997
871,1,4,1,5,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,4,comm,activation,0.0019063355199999998,0.0019902215999999997
872,1,4,1,6,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,4,comm,activation,0.0019063355199999998,0.0019902215999999997
873,1,4,1,7,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,4,comm,activation,0.0019063355199999998,0.0019902215999999997
874,2,8,2,9,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,8,comm,activation,0.0019063355199999998,0.0019902215999999997
875,2,8,2,10,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,8,comm,activation,0.0019063355199999998,0.0019902215999999997
876,2,8,2,11,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,8,comm,activation,0.0019063355199999998,0.0019902215999999997
877,3,12,3,13,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,12,comm,activation,0.0019063355199999998,0.0019902215999999997
878,3,12,3,14,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,12,comm,activation,0.0019063355199999998,0.0019902215999999997
879,3,12,3,15,comm,activation,0.0019063355199999998,0.0019902215999999997,8388608,12,comm,activation,0.0019063355199999998,0.0019902215999999997
880,0,0,0,0,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,0,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
881,0,1,0,1,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,1,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
882,0,2,0,2,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,2,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
883,0,3,0,3,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,3,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
884,1,4,1,4,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,4,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
885,1,5,1,5,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,5,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
886,1,6,1,6,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,6,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
887,1,7,1,7,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,7,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
888,2,8,2,8,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,8,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
889,2,9,2,9,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,9,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
890,2,10,2,10,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,10,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
891,2,11,2,11,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,11,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
892,3,12,3,12,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,12,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
893,3,13,3,13,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,13,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
894,3,14,3,14,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,14,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
895,3,15,3,15,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997,0,15,compute,mb2_L3_bwd_partial,0.0019902215999999997,0.0020058465999999997
896,0,1,0,0,comm,gradient,0.0020058465999999997,0.00208973268,8388608,1,comm,gradient,0.0020058465999999997,0.00208973268
897,0,2,0,0,comm,gradient,0.0020058465999999997,0.00208973268,8388608,2,comm,gradient,0.0020058465999999997,0.00208973268
898,0,3,0,0,comm,gradient,0.0020058465999999997,0.00208973268,8388608,3,comm,gradient,0.0020058465999999997,0.00208973268
899,1,5,1,4,comm,gradient,0.0020058465999999997,0.00208973268,8388608,5,comm,gradient,0.0020058465999999997,0.00208973268
900,1,6,1,4,comm,gradient,0.0020058465999999997,0.00208973268,8388608,6,comm,gradient,0.0020058465999999997,0.00208973268
901,1,7,1,4,comm,gradient,0.0020058465999999997,0.00208973268,8388608,7,comm,gradient,0.0020058465999999997,0.00208973268
902,2,9,2,8,comm,gradient,0.0020058465999999997,0.00208973268,8388608,9,comm,gradient,0.0020058465999999997,0.00208973268
903,2,10,2,8,comm,gradient,0.0020058465999999997,0.00208973268,8388608,10,comm,gradient,0.0020058465999999997,0.00208973268
904,2,11,2,8,comm,gradient,0.0020058465999999997,0.00208973268,8388608,11,comm,gradient,0.0020058465999999997,0.00208973268
905,3,13,3,12,comm,gradient,0.0020058465999999997,0.00208973268,8388608,13,comm,gradient,0.0020058465999999997,0.00208973268
906,3,14,3,12,comm,gradient,0.0020058465999999997,0.00208973268,8388608,14,comm,gradient,0.0020058465999999997,0.00208973268
907,3,15,3,12,comm,gradient,0.0020058465999999997,0.00208973268,8388608,15,comm,gradient,0.0020058465999999997,0.00208973268
908,0,0,1,4,comm,gradient,0.0020058465999999997,0.00208973268,8388608,0,comm,gradient,0.0020058465999999997,0.00208973268
909,1,4,2,8,comm,gradient,0.0020058465999999997,0.00208973268,8388608,4,comm,gradient,0.0020058465999999997,0.00208973268
910,2,8,3,12,comm,gradient,0.0020058465999999997,0.00208973268,8388608,8,comm,gradient,0.0020058465999999997,0.00208973268
911,3,12,0,0,comm,gradient,0.0020058465999999997,0.00208973268,8388608,12,comm,gradient,0.0020058465999999997,0.00208973268
912,0,0,0,1,comm,gradient,0.0020058465999999997,0.00208973268,8388608,0,comm,gradient,0.0020058465999999997,0.00208973268
913,0,0,0,2,comm,gradient,0.0020058465999999997,0.00208973268,8388608,0,comm,gradient,0.0020058465999999997,0.00208973268
914,0,0,0,3,comm,gradient,0.0020058465999999997,0.00208973268,8388608,0,comm,gradient,0.0020058465999999997,0.00208973268
915,1,4,1,5,comm,gradient,0.0020058465999999997,0.00208973268,8388608,4,comm,gradient,0.0020058465999999997,0.00208973268
916,1,4,1,6,comm,gradient,0.0020058465999999997,0.00208973268,8388608,4,comm,gradient,0.0020058465999999997,0.00208973268
917,1,4,1,7,comm,gradient,0.0020058465999999997,0.00208973268,8388608,4,comm,gradient,0.0020058465999999997,0.00208973268
918,2,8,2,9,comm,gradient,0.0020058465999999997,0.00208973268,8388608,8,comm,gradient,0.0020058465999999997,0.00208973268
919,2,8,2,10,comm,gradient,0.0020058465999999997,0.00208973268,8388608,8,comm,gradient,0.0020058465999999997,0.00208973268
920,2,8,2,11,comm,gradient,0.0020058465999999997,0.00208973268,8388608,8,comm,gradient,0.0020058465999999997,0.00208973268
921,3,12,3,13,comm,gradient,0.0020058465999999997,0.00208973268,8388608,12,comm,gradient,0.0020058465999999997,0.00208973268
922,3,12,3,14,comm,gradient,0.0020058465999999997,0.00208973268,8388608,12,comm,gradient,0.0020058465999999997,0.00208973268
923,3,12,3,15,comm,gradient,0.0020058465999999997,0.00208973268,8388608,12,comm,gradient,0.0020058465999999997,0.00208973268
924,0,0,0,0,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768,0,0,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768
925,0,1,0,1,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768,0,1,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768
926,0,2,0,2,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768,0,2,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768
927,0,3,0,3,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768,0,3,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768
928,1,4,1,4,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768,0,4,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768
929,1,5,1,5,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768,0,5,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768
930,1,6,1,6,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768,0,6,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768
931,1,7,1,7,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768,0,7,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768
932,2,8,2,8,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768,0,8,compute,mb2_L2_bwd_partial,0.00208973268,0.00210535768
